x1;x2;y
1,89457167;0,75602641;2,04557145
-0,771842873;-0,698004788;-0,78420085
-0,107656202;-0,102236428;-0,43119352
-0,442174086;-1,331328305;-0,391495096
1,513235022;1,511923442;0,623473633
1,565927362;-0,121398944;1,180686474
0,599495381;0,159323183;1,163831582
0,6469044;-0,595424064;0,342708875
-1,403756355;-0,630989975;-1,566172543
-0,266150943;0,262955302;0,130400225
1,314610102;-0,075423162;0,212195586
1,209561838;0,614702596;2,922999826
-1,952762974;-0,658829358;-2,156251745
0,063759192;-0,627823737;-0,787416712
0,049706722;-0,357040753;-0,174278107
0,901225977;0,941400869;0,671291804
0,185959512;-0,258884803;-0,156451057
-1,759283164;-0,854580621;-1,85820739
-0,074227004;0,258664913;-0,158569202
-1,807949776;-1,721557624;-2,279854731
0,435592825;-0,411251755;-0,244641691
0,977132345;0,032160594;1,371120675
0,557295969;0,28460195;0,964909844
1,085171207;0,941353629;1,764957446
-1,264724012;-0,748213238;-1,619787836
1,726054613;1,485098676;2,104746328
1,569649123;0,28544594;1,182025158
-1,97308909;-0,927944716;-2,158674707
0,722197354;1,161155071;0,834559405
1,059385202;1,415213921;0,548482955
-1,337534216;-1,202028594;-2,020944697
1,451628215;0,576718413;2,15232302
-0,522856351;-0,206916497;-0,490868321
-1,299808912;-0,152515444;-1,026237814
-0,444993211;0,173603163;-0,293973253
0,942597675;0,480685844;1,927905663
-0,366027734;-0,895548837;-0,154075931
1,249694268;1,163517798;1,500031662
0,555263565;-0,644480886;0,259992
-0,377020355;0,354052044;0,36875346
1,674407524;0,357628384;2,63062918
-1,24899467;-1,025285126;-1,463427664
1,325843469;0,528776401;0,684480038
-0,787062581;-0,812482607;-1,114724033
-1,924371018;-1,291420717;-2,430206566
-1,445198193;-0,071966195;-0,580789022
0,281529156;-0,316726269;-0,663105169
-0,923842969;-1,272127561;-0,701581623
0,319218806;-0,770887248;0,356992257
-0,529351921;0,406656188;-0,070169902
-0,217960601;-0,112613677;-0,020342895
1,195849605;0,547385506;0,087394022
1,384864842;0,764898174;2,372160591
0,573259141;0,042059948;0,123112616
1,660226648;0,937747615;2,269554997
-1,56480148;-0,938794476;-1,272046258
1,264918218;0,547320698;0,873121598
0,36725676;0,230788202;0,413652072
0,631883233;0,268494087;0,760954705
-1,65710808;-1,277185685;-2,90789565
-0,473116109;-0,558427003;-0,537453399
1,620508041;0,879021914;1,832587421
1,172196007;1,280892351;2,286677501
1,590234138;0,915664089;1,710396839
1,233678971;1,432457987;1,533164098
-0,59023708;-0,391160362;-1,644560778
0,350924859;0,137940927;0,794680487
-0,901580559;-1,39096139;-1,651867596
-1,940913858;-1,276223286;-3,297212397
1,139404976;1,211809528;1,836527098
0,974152693;0,721027123;1,551467409
-0,276598643;-0,533906324;-0,321876089
0,77936917;0,425206574;0,870304042
0,26305029;0,148907;-0,359933379
-1,111549388;-0,952988232;-0,770578386
1,685826754;0,687613989;2,88642291
-1,332400842;-0,426680746;-2,658146596
1,464942769;0,733789562;2,480378729
-1,734193412;-0,457544749;-0,4766166
-1,02331165;0,185259397;-1,043321087
-0,644592736;-0,185333098;0,183613486
0,91046558;1,119909618;0,392655985
1,695129032;0,25685419;0,58863666
0,636667988;0,183542579;0,480640954
1,362326165;0,927053141;0,913767275
-1,153773145;-0,204521002;-1,938414757
0,837167675;0,672026376;1,561710293
-1,051795373;-0,515790874;-0,255325591
-1,957518108;-0,514398952;-2,264433297
-0,024103818;0,646154724;-0,004836343
1,134689184;1,197703686;1,277842523
-1,754329636;-1,393477755;-1,09206885
-1,040648186;-0,940541295;-2,255353162
0,145402234;-1,047810679;-1,376773671
1,026419004;-0,201127864;1,055665779
-0,873503963;-0,959249089;-2,210164385
-1,004125597;-0,5210276;-0,548062171
0,447179188;0,122081202;0,468946607
0,501106727;0,32571005;1,482935164
-1,348376363;-1,244577109;-1,22806248
-0,480453725;-1,039981863;-0,956231962
0,736784054;0,548306833;0,227194249
0,098467616;-0,050379682;-0,596095867
-0,135983289;0,140073756;-0,515291473
-1,408957939;-0,328059104;-2,18770871
1,481813694;1,440621809;1,465691681
-1,610178774;-1,151718984;-1,990787574
1,783081528;0,375060051;0,948822814
1,641012492;1,137701032;2,439416331
1,714719289;1,167664609;3,151818762
-0,619452641;-0,94362749;-1,83686427
0,944189943;0,652002172;1,437820699
-1,651709639;-0,485291967;-1,404320766
0,406026688;-0,227838663;1,011048561
-1,24721188;-0,773571671;-1,441485729
1,746111754;1,235783831;2,502410394
0,939679619;0,840178724;1,022925896
0,788612702;0,677991608;-0,062304631
0,036212707;0,174424484;1,006211439
-0,283020085;0,886689554;0,233258671
-1,615201323;-1,437181254;-1,540903394
1,817040359;1,015443148;2,347037558
0,914023297;-0,028257434;-0,503152206
1,85162508;1,615303696;2,09899375
0,884616441;0,126973297;0,120017346
0,528166649;0,032568626;0,947034888
0,538368289;0,19590499;-0,277950156
-1,094811095;-1,239365119;-2,166402174
1,341518046;1,324686835;1,548273242
0,618159182;0,153983486;0,2385157
-1,362747681;-0,806308363;-1,58695611
-1,120988031;-0,758682419;-1,844701366
0,727732852;-0,199760671;1,055038504
-1,761919491;-0,296351025;-2,465360828
0,96580053;0,46388981;1,116608475
1,904661084;1,129680385;1,451226579
-0,552333974;0,063397219;-1,22565287
-1,97938713;-1,31313681;-2,343325325
-0,056856909;0,019715149;-0,502722243
-1,456458975;-0,570655689;-1,78470295
0,334348194;-0,04033085;0,270990215
0,679579501;-0,374809986;0,598907512
-1,719003492;-1,680688644;-2,670068554
1,308171508;1,699054535;1,186800706
-1,693397669;-1,246556156;-2,47030271
0,934864237;1,544027424;2,288107597
0,961202701;1,316491471;0,416948662
1,282601051;0,596292021;0,798330938
-1,921953899;-0,542896392;-2,628246538
-1,174125297;-0,510521213;-1,948358983
-0,462797325;-0,304120562;0,194127248
-0,811499147;-0,821311786;-1,070772162
0,126577295;0,855416975;-0,48898784
-1,418327369;-1,052872716;-2,283746607
-1,200472556;0,064432822;-0,073445199
0,840688143;0,107617799;1,293978411
0,130737116;0,38454705;-0,240733799
-0,084676791;0,509944607;-0,086151792
1,110650886;1,073766277;1,374095058
0,792199956;0,673446486;0,782758968
-0,363571981;-1,780155711;-0,658133014
-1,770867283;-1,153310144;-2,134536932
-0,603139214;-0,413254092;-0,551312135
-0,599423858;-0,295235528;-1,057191645
1,472649354;1,283141337;0,864453154
-0,005016721;-0,961373463;0,466788052
1,77928245;1,589553098;1,696980666
-1,845878373;-1,292878747;-2,234213657
1,901657102;1,21918448;2,487005076
1,961133698;1,064301431;2,476890212
0,089233581;0,213543614;0,010862256
-0,748989756;-0,564857234;-0,680639723
1,732011206;0,741364279;0,694824614
-1,916446912;-1,383565251;-1,919850752
1,50450644;0,825283864;0,332121954
-1,810046761;-1,458703775;-1,59680757
-1,899188197;-1,482492466;-1,734913432
1,179048213;0,664797361;1,135664857
-1,55634906;-0,736218952;-1,425446436
-0,804636592;-0,871033465;-0,687205543
0,5079275;-0,171477348;0,312819531
1,291230439;0,643725869;2,387781191
-0,223935089;0,262761479;0,310632961
1,754675635;2,261374113;1,24433734
-0,719674187;-0,00405245;-1,421960511
1,33623962;1,298928572;0,949590289
-1,117016723;-1,303355303;-1,731736904
-0,014808013;-0,057428013;-0,843262776
0,682937075;0,590436136;0,49586424
-1,114617185;-1,552604307;-1,005882604
-0,543383827;-1,249831132;-0,968192316
0,079466772;-0,223962462;-0,805604126
-1,1378899;-0,562272684;-1,041069969
-1,531271448;-1,491185955;-1,682975626
-0,791404633;0,214163524;-0,060879099
0,759910025;0,765799845;1,002749778
-1,220008294;-0,777729961;-1,722004267
-1,192440894;-1,310522028;-1,556755075
-0,300973644;-0,846586723;-1,545650321
0,846406031;0,921361532;1,949703939
-0,011812509;0,436255269;-0,231083029
0,854405067;0,672776942;1,265570669
-1,275230583;-0,670753349;-2,812143111
1,52966579;0,39069375;1,209493196
1,592934341;1,514665887;1,04384925
1,331766516;0,353315994;1,387709222
0,394598469;-0,33830923;-0,476679984
-1,234561386;-0,62501906;-2,6677072
1,371566432;0,704779151;2,036076984
0,925417606;1,040584458;0,573997169
1,619557511;1,12453006;0,101481057
0,277669951;-0,571997807;0,595338173
1,650627652;0,54174529;2,968483499
1,319520612;0,432917553;0,98751281
-1,317866477;-1,246637802;-2,073611273
-0,381302725;-0,045332515;0,5235247
1,395221952;0,702050237;0,693216192
1,167951553;0,382430177;1,112066528
1,522718368;0,676269932;1,388958476
1,854554903;0,783391186;1,701927879
0,373036638;0,351958107;1,689983378
-1,817394013;-1,261629108;-0,916535964
1,772398859;0,768456794;0,642242164
-1,34580413;-0,425392578;0,592513288
0,345094899;0,661330501;0,575309731
-1,91475525;-1,595823572;-1,760922616
1,638666974;1,159605802;1,494579024
1,396385805;0,713458227;0,966967977
-1,933681467;-1,02362112;-2,473022728
1,082811328;1,419775977;1,55142815
1,408890995;1,607061552;0,470719703
0,605898954;0,315483824;1,349959514
1,584610453;1,115872558;1,634456074
1,038914766;0,859514666;1,178779461
0,748223657;0,1724553;0,395113178
0,888499418;0,791853405;0,64879623
-1,855367171;-1,352814899;-2,631873766
-1,795699109;-1,474986179;-1,736996813
-0,683838347;-0,825340261;-0,268527188
1,014307845;0,207586354;1,676901074
1,626468071;0,702907538;1,83154001
1,003926655;0,961526653;1,593927839
0,814896315;0,508717796;2,168670458
1,455402322;0,66834728;1,315114178
-1,242919422;-0,505659508;-0,978784556
0,475148949;-0,290458075;-0,156076828
0,848204878;-0,14010392;-0,216333264
-1,486625396;-1,499146247;-1,868608602
1,937823055;1,250126291;1,848797845
-0,70179594;-0,424240402;0,035492045
-1,024313427;-1,374658654;-0,592138757
1,525559421;0,588807565;1,854556249
-0,592341189;-0,162575449;-1,805120482
1,382724868;0,959822761;1,156748512
-0,245976425;0,236809621;0,519384214
-0,889189318;0,225499729;-0,828102736
0,310630264;-0,426426813;-0,601369067
-1,997018752;-1,773671726;-2,785992724
-0,393288472;0,418436724;0,772546778
-1,105071324;-0,710999721;-1,133970283
-0,330525874;-0,486105865;0,100974133
-0,704136605;-0,656083974;0,093355039
1,910415778;0,719184399;1,233421179
-0,350420043;-0,019574003;-0,096588893
-0,431541417;-0,208296777;-0,017603037
1,83954821;0,439111611;0,838678783
-0,633739053;-0,685722378;-0,856145838
-0,157399944;-0,595698689;0,094525819
0,780064857;0,439246948;-0,030217649
1,271175604;-0,419727529;0,503640986
-1,420526308;-0,317037548;-1,749271471
-1,582763702;-0,43328089;-1,134852494
-1,515297751;-0,380835241;-0,671542548
0,056347527;0,394379491;0,571515001
-0,080154349;-0,297620171;0,691185813
1,604048837;0,829473609;1,655484552
-1,467280689;-0,924528141;-1,469947797
-0,370937949;-0,065227238;0,554748793
-0,177644158;-0,229603527;-1,075098143
0,699481835;-0,266612597;1,204306065
-1,780470708;-1,457187231;-1,929859
-1,790867849;-1,229679529;-2,426307282
-1,086991577;-0,763854503;-1,400260889
-1,170461973;-1,447835858;-1,907451832
